timestamp,open,high,low,close,volume
2024-03-01,0.2347,0.425,0.2347,0.3152,160967766.1
2024-03-02,0.3151,0.3466,0.287,0.3013,37284442.7
2024-03-03,0.3013,0.3199,0.2888,0.2969,17199560.3
2024-03-04,0.2972,0.3027,0.2701,0.2763,17942781.4
2024-03-05,0.276,0.2799,0.2319,0.2485,19446448.6
2024-03-06,0.2485,0.2919,0.2415,0.2766,16141199.7
2024-03-07,0.2768,0.288,0.2599,0.2746,11770631.0
2024-03-08,0.2749,0.285,0.2621,0.275,8259544.5
2024-03-09,0.275,0.3197,0.2658,0.3007,22144396.1
2024-03-10,0.3007,0.3248,0.288,0.3009,17074420.1
2024-03-11,0.3009,0.3251,0.2032,0.2503,285539990.3
2024-03-12,0.2504,0.252,0.215,0.2279,85384802.9
2024-03-13,0.2279,0.2287,0.2084,0.2154,64141339.0
2024-03-14,0.2155,0.2252,0.2,0.2077,67626167.7
2024-03-15,0.2078,0.215,0.18,0.1941,48995465.6
2024-03-16,0.1943,0.2022,0.1656,0.1686,38143421.9
2024-03-17,0.1688,0.1761,0.156,0.1717,41311579.9
2024-03-18,0.1717,0.1901,0.1524,0.1586,53131336.0
2024-03-19,0.1585,0.1585,0.1333,0.1395,42805067.1
2024-03-20,0.1394,0.1479,0.1284,0.1458,46927068.4
2024-03-21,0.1458,0.1485,0.1349,0.139,42907062.5
2024-03-22,0.1389,0.1509,0.1337,0.1379,56239533.5
2024-03-23,0.1378,0.1512,0.125,0.1318,123331806.1
2024-03-24,0.1318,0.1355,0.1066,0.1152,273521006.5
2024-03-25,0.1151,0.117,0.0952,0.1096,479672944.7
2024-03-26,0.1096,0.1313,0.109,0.1307,454969037.0
2024-03-27,0.1307,0.176,0.1305,0.147,747709831.9
2024-03-28,0.147,0.1626,0.136,0.1541,306857468.1
2024-03-29,0.1541,0.155,0.1338,0.1349,131367237.1
2024-03-30,0.1349,0.149,0.1346,0.14,132948318.8
2024-03-31,0.1401,0.1499,0.1385,0.1421,102529107.4
2024-04-01,0.1421,0.1434,0.1241,0.1275,128122254.0
2024-04-02,0.1276,0.1348,0.1084,0.1145,144129394.4
2024-04-03,0.1145,0.145,0.1103,0.1429,234138675.0
2024-04-04,0.1429,0.155,0.1247,0.1289,228110161.1
2024-04-05,0.129,0.135,0.1193,0.1304,98547441.2
2024-04-06,0.1304,0.1335,0.1231,0.1261,60200359.6
2024-04-07,0.1261,0.1314,0.1238,0.1265,71491561.1
2024-04-08,0.1266,0.1327,0.1215,0.1303,77004418.9
2024-04-09,0.1302,0.1422,0.125,0.1264,136000521.0
2024-04-10,0.1264,0.1295,0.118,0.1282,83865835.2
2024-04-11,0.1282,0.142,0.1244,0.1262,122558449.6
2024-04-12,0.126,0.1284,0.09,0.1026,139524748.2
2024-04-13,0.1026,0.1072,0.07,0.0877,161394906.1
2024-04-14,0.0877,0.0922,0.0815,0.0905,93639382.2
2024-04-15,0.0905,0.0923,0.0781,0.0816,81251775.3
2024-04-16,0.0815,0.0865,0.0772,0.0846,68713092.2
2024-04-17,0.0846,0.0899,0.0757,0.0795,80986863.3
2024-04-18,0.0795,0.0829,0.0767,0.0809,58362499.4
2024-04-19,0.0811,0.0837,0.0756,0.081,68673787.6
2024-04-20,0.0809,0.0976,0.0804,0.0939,118193253.5
2024-04-21,0.0939,0.0954,0.0878,0.0905,63817301.9
2024-04-22,0.0905,0.0933,0.0875,0.0912,70070783.4
2024-04-23,0.0911,0.0963,0.09,0.0936,61534129.3
2024-04-24,0.0936,0.0956,0.0827,0.0847,76674126.8
2024-04-25,0.0847,0.089,0.08,0.0854,52324732.5
2024-04-26,0.0853,0.0865,0.0782,0.0804,54505780.8
2024-04-27,0.0805,0.0832,0.0775,0.0826,35240013.2
2024-04-28,0.0826,0.0842,0.0802,0.0808,31721827.1
2024-04-29,0.0808,0.0821,0.0774,0.0811,36226159.4
2024-04-30,0.0812,0.0825,0.072,0.0745,53707210.3
2024-05-01,0.0744,0.0751,0.0675,0.0737,50825414.9
2024-05-02,0.0739,0.0818,0.0703,0.0779,46614435.9
2024-05-03,0.0781,0.0818,0.0755,0.0809,41753763.9
2024-05-04,0.0809,0.0829,0.0784,0.0818,33868744.9
2024-05-05,0.0817,0.0933,0.0783,0.0838,107860735.8
2024-05-06,0.0839,0.0876,0.0801,0.0804,47053104.6
2024-05-07,0.0804,0.0824,0.0764,0.077,34660184.9
2024-05-08,0.0771,0.0908,0.0769,0.0838,86971952.7
2024-05-09,0.0838,0.0874,0.0781,0.0824,44355805.6
2024-05-10,0.0824,0.0853,0.0781,0.0799,36591912.1
2024-05-11,0.0799,0.0814,0.0782,0.0797,20676437.1
2024-05-12,0.0796,0.0809,0.0783,0.0791,16102677.2
2024-05-13,0.0791,0.0797,0.0745,0.0769,34284623.7
2024-05-14,0.0769,0.0783,0.0727,0.0741,32175066.0
2024-05-15,0.0741,0.078,0.0724,0.0776,35667749.8
2024-05-16,0.0776,0.0793,0.0751,0.0768,30850730.6
2024-05-17,0.0768,0.0812,0.0766,0.0804,28115422.7
2024-05-18,0.0803,0.0811,0.0773,0.0791,18613452.6
2024-05-19,0.0792,0.0796,0.0747,0.0756,18539598.2
2024-05-20,0.0756,0.0783,0.071,0.078,58185241.5
2024-05-21,0.078,0.079,0.075,0.0769,39569397.7
2024-05-22,0.077,0.0772,0.0735,0.0747,27991213.8
2024-05-23,0.0746,0.0761,0.0704,0.073,29498414.5
2024-05-24,0.073,0.0764,0.0714,0.0759,25912444.9
2024-05-25,0.0758,0.0771,0.075,0.0762,19345539.5
2024-05-26,0.0762,0.0837,0.075,0.077,53898459.0
2024-05-27,0.0771,0.0827,0.0767,0.0799,48043185.2
2024-05-28,0.0799,0.0909,0.0767,0.0843,139036698.1
2024-05-29,0.0843,0.0894,0.079,0.0802,69019526.4
2024-05-30,0.0802,0.0838,0.0779,0.0813,33547891.6
2024-05-31,0.0812,0.0878,0.0792,0.0855,51738416.9
2024-06-01,0.0856,0.0867,0.0812,0.083,26719465.0
2024-06-02,0.083,0.1298,0.082,0.1106,527744256.4
2024-06-03,0.1105,0.1264,0.096,0.1023,411921536.3
2024-06-04,0.1023,0.111,0.0966,0.1017,130770715.6
2024-06-05,0.1016,0.1078,0.0973,0.1033,67872118.7
2024-06-06,0.1034,0.1118,0.1014,0.1035,99484624.9
2024-06-07,0.1035,0.1064,0.0855,0.0905,69015521.4
2024-06-08,0.0904,0.0928,0.0859,0.0871,34177868.3
2024-06-09,0.087,0.0935,0.0851,0.0897,41440373.5
2024-06-10,0.0896,0.09,0.084,0.0846,41911907.7
2024-06-11,0.0845,0.0853,0.0753,0.0795,53611779.1
2024-06-12,0.0794,0.0849,0.0783,0.0814,31009022.9
2024-06-13,0.0815,0.0823,0.0744,0.0756,33200105.1
2024-06-14,0.0756,0.0783,0.0673,0.0711,48118491.2
2024-06-15,0.0711,0.0731,0.0684,0.07,26717029.6
2024-06-16,0.0699,0.0734,0.0686,0.0724,23490329.3
2024-06-17,0.0724,0.0738,0.0605,0.065,72787770.9
2024-06-18,0.065,0.0688,0.0564,0.0613,94127735.9
2024-06-19,0.0613,0.0646,0.0592,0.0604,32126742.8
2024-06-20,0.0605,0.0642,0.0565,0.0579,44352013.4
2024-06-21,0.0579,0.0675,0.0556,0.0632,90466051.2
2024-06-22,0.0631,0.0643,0.059,0.0597,36184445.7
2024-06-23,0.0597,0.0608,0.056,0.0567,27646076.2
2024-06-24,0.0567,0.0588,0.0538,0.0585,33495966.7
2024-06-25,0.0585,0.0604,0.0579,0.0592,19114385.9
2024-06-26,0.0593,0.0659,0.0587,0.0592,84027029.3
2024-06-27,0.0593,0.0615,0.057,0.0606,34283159.1
2024-06-28,0.0607,0.0609,0.058,0.0585,25457621.1
2024-06-29,0.0585,0.0599,0.0581,0.0586,16743623.4
2024-06-30,0.0586,0.0622,0.0566,0.06,39223336.3
2024-07-01,0.06,0.0612,0.0585,0.0589,25520984.4
2024-07-02,0.059,0.0592,0.0569,0.0577,21004150.2
2024-07-03,0.0577,0.0617,0.0555,0.0569,42213523.5
2024-07-04,0.0568,0.069,0.0545,0.0647,266257680.6
2024-07-05,0.0647,0.0664,0.0526,0.0564,150738335.0
2024-07-06,0.0564,0.061,0.0549,0.0593,41893522.1
2024-07-07,0.0594,0.0595,0.0549,0.0554,31610312.4
2024-07-08,0.0554,0.0589,0.0531,0.0575,34746718.4
2024-07-09,0.0575,0.0591,0.0571,0.0586,16200391.0
2024-07-10,0.0586,0.0631,0.0582,0.0606,36220211.8
2024-07-11,0.0606,0.0754,0.0594,0.0696,203270325.8
2024-07-12,0.0697,0.0832,0.0663,0.0713,216005762.6
2024-07-13,0.0713,0.0733,0.0679,0.0688,63433144.4
2024-07-14,0.0688,0.0715,0.0682,0.0697,38387942.1
2024-07-15,0.0698,0.0747,0.0689,0.0724,45481331.5
2024-07-16,0.0724,0.0732,0.0683,0.0713,34977364.5
2024-07-17,0.0712,0.0764,0.0707,0.0713,47985890.7
2024-07-18,0.0714,0.0747,0.0693,0.0712,44712320.7
2024-07-19,0.0712,0.0729,0.0688,0.0726,25503033.5
2024-07-20,0.0725,0.074,0.0712,0.0714,20740081.0
2024-07-21,0.0714,0.0724,0.0692,0.0714,23091973.8
2024-07-22,0.0714,0.0716,0.0674,0.0677,17770567.1
2024-07-23,0.0677,0.0691,0.0651,0.0665,26414457.2
2024-07-24,0.0664,0.067,0.0615,0.062,21293820.0
2024-07-25,0.0622,0.0637,0.0593,0.0631,29892091.6
2024-07-26,0.0632,0.0654,0.063,0.0638,19585082.9
2024-07-27,0.0637,0.0662,0.0632,0.0642,17834080.2
2024-07-28,0.0643,0.0697,0.0633,0.0641,42249931.3
2024-07-29,0.0641,0.0663,0.062,0.0626,21102148.1
2024-07-30,0.0626,0.064,0.0597,0.0604,16444299.8
2024-07-31,0.0603,0.0629,0.0596,0.0598,17528461.8
2024-08-01,0.0598,0.0637,0.0566,0.0615,43956086.2
2024-08-02,0.0614,0.0616,0.0549,0.0559,27638045.9
2024-08-03,0.0558,0.0579,0.0522,0.0532,20369128.9
2024-08-04,0.0532,0.0551,0.0478,0.0493,26106468.7
2024-08-05,0.0493,0.0497,0.038,0.0423,69980059.4
2024-08-06,0.0423,0.0462,0.0422,0.0449,32967370.7
2024-08-07,0.0449,0.052,0.0434,0.0497,79069835.5
2024-08-08,0.0497,0.0536,0.0468,0.0501,104527823.1
2024-08-09,0.0501,0.0526,0.0474,0.0492,46216295.7
2024-08-10,0.0492,0.0509,0.0479,0.0497,24790624.5
2024-08-11,0.0496,0.0504,0.0464,0.0469,26997150.0
2024-08-12,0.0469,0.0494,0.0463,0.0476,38909937.3
2024-08-13,0.0475,0.0477,0.0453,0.0473,23448116.5
2024-08-14,0.0472,0.0477,0.0451,0.0458,17329191.7
2024-08-15,0.0457,0.046,0.0419,0.0433,22735419.9
2024-08-16,0.0434,0.044,0.0408,0.0423,29725883.3
2024-08-17,0.0424,0.0442,0.0418,0.0433,21902034.2
2024-08-18,0.0433,0.048,0.0422,0.0446,63974737.1
2024-08-19,0.0447,0.0562,0.0444,0.0474,174861387.8
2024-08-20,0.0474,0.0547,0.046,0.0507,122142480.9
2024-08-21,0.0508,0.0543,0.0486,0.0517,78759564.9
2024-08-22,0.0517,0.0535,0.05,0.0511,44237041.1
2024-08-23,0.0512,0.0551,0.0508,0.0543,66642896.7
2024-08-24,0.0542,0.0575,0.0532,0.0547,53574045.3
2024-08-25,0.0546,0.0562,0.0504,0.053,61310026.7
2024-08-26,0.053,0.0668,0.0526,0.0593,279980807.6
2024-08-27,0.0594,0.0655,0.0511,0.0528,136422728.5
2024-08-28,0.0527,0.0543,0.0489,0.0506,75784440.5
2024-08-29,0.0505,0.0545,0.0503,0.0514,40803326.3
2024-08-30,0.0514,0.0523,0.0457,0.0483,46924088.9
2024-08-31,0.0483,0.0493,0.0471,0.0474,19043718.6
2024-09-01,0.0474,0.0495,0.0458,0.0467,26579265.9
2024-09-02,0.0467,0.0522,0.0466,0.0493,70208680.1
2024-09-03,0.0494,0.0507,0.0462,0.0463,36703387.8
2024-09-04,0.0462,0.048,0.0436,0.0465,28870348.3
2024-09-05,0.0465,0.047,0.0444,0.0455,19868188.1
2024-09-06,0.0455,0.0495,0.0433,0.0456,47534752.0
2024-09-07,0.0455,0.0472,0.0452,0.0471,26695943.8
2024-09-08,0.047,0.0478,0.0455,0.0468,18244194.1
2024-09-09,0.0468,0.0479,0.0458,0.0475,26278742.7
2024-09-10,0.0476,0.0505,0.0473,0.0487,31400080.1
2024-09-11,0.0487,0.0489,0.0461,0.0473,19834767.9
2024-09-12,0.0474,0.0485,0.0463,0.0479,19162674.9
2024-09-13,0.0478,0.0492,0.0468,0.0488,18073693.4
2024-09-14,0.0487,0.049,0.0479,0.0486,12074838.6
2024-09-15,0.0486,0.0487,0.0456,0.0459,13524975.6
2024-09-16,0.046,0.0465,0.0425,0.0441,27668178.4
2024-09-17,0.0441,0.0459,0.0431,0.045,18195518.3
2024-09-18,0.045,0.0464,0.043,0.0461,27592639.9
2024-09-19,0.0461,0.0486,0.046,0.0477,37160892.3
2024-09-20,0.0477,0.0525,0.0471,0.0509,71907872.0
2024-09-21,0.0509,0.0566,0.0498,0.051,101187072.6
2024-09-22,0.0511,0.052,0.0476,0.049,44660180.8
2024-09-23,0.0491,0.0534,0.0482,0.051,50664000.9
2024-09-24,0.0509,0.054,0.0499,0.052,54598711.1
2024-09-25,0.052,0.0536,0.0492,0.0495,44062084.8
2024-09-26,0.0495,0.0518,0.0486,0.0513,30929311.1
2024-09-27,0.0512,0.0541,0.0509,0.0529,39960276.6
2024-09-28,0.053,0.0534,0.0501,0.0516,24210538.7
2024-09-29,0.0516,0.0542,0.0513,0.0528,49869687.5
2024-09-30,0.0527,0.0529,0.0478,0.049,48094383.2
2024-10-01,0.049,0.0514,0.0442,0.0451,42741343.2
2024-10-02,0.0452,0.0471,0.0426,0.0433,33567346.0
2024-10-03,0.0433,0.0446,0.0396,0.0409,42816252.2
2024-10-04,0.0409,0.0446,0.0409,0.0441,36050898.2
2024-10-05,0.0441,0.0448,0.0419,0.0432,23527187.0
2024-10-06,0.0433,0.0455,0.0429,0.0446,27432025.4
2024-10-07,0.0445,0.046,0.0437,0.0442,26979115.7
2024-10-08,0.0441,0.0466,0.044,0.0454,36014067.6
2024-10-09,0.0455,0.0464,0.0431,0.0441,28456089.2
2024-10-10,0.0441,0.0453,0.0406,0.042,72117655.0
2024-10-11,0.042,0.0443,0.042,0.0436,21541052.3
2024-10-12,0.0437,0.0451,0.0434,0.0445,16630282.1
2024-10-13,0.0445,0.0447,0.0419,0.044,20944432.7
